reaction_id,temperature_value,temperature_units,REAGENT_0_SMILES,REAGENT_0_Mole_Value,REAGENT_0_Mole_Units,CATALYST_0_SMILES,CATALYST_0_Mole_Value,CATALYST_0_Mole_Units,SOLVENT_0_SMILES,SOLVENT_0_Volume_Value,SOLVENT_0_Volume_Units,CATALYST_1_SMILES,CATALYST_1_Mole_Value,CATALYST_1_Mole_Units,REACTANT_0_SMILES,REACTANT_0_Mole_Value,REACTANT_0_Mole_Units,REACTANT_1_SMILES,REACTANT_1_Mole_Value,REACTANT_1_Mole_Units,INTERNAL_STANDARD_0_SMILES,INTERNAL_STANDARD_0_Mole_Value,INTERNAL_STANDARD_0_Mole_Units,Product_0_SMILES,Product_0_Yield_Percent,Product_1_SMILES
ord-ea0f9144410d4b50a2a4d3b386e8cd72,120,CELSIUS,O=C([O-])C.[Cs+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CC1=CC=C(C)C=C1,98.039215,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,6.48,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-d81f8cf1368c41f4b690ac9e1fee1478,120,CELSIUS,O=C([O-])C.[Cs+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CC(N(C)C)=O,98.039215,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,20.29,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-16257a2fea434dabbf87c5f51e080763,120,CELSIUS,O=C([O-])C.[Cs+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CCCC#N,98.039215,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,2.79,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-e726e28e66af4eaaaa6a0e3b69f5adac,120,CELSIUS,O=C([O-])C.[Cs+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CCCCOC(C)=O,98.039215,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,1.47,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-5de339b2d6d94e7c92df060844668ac9,120,CELSIUS,O=C([O-])C.[Cs+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CC1=CC=C(C)C=C1,98.039215,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,1.8,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-a36694954cfd417a8c4be4bc552146c1,120,CELSIUS,O=C([O-])C.[K+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CC(N(C)C)=O,98.039215,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,42.35,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-3fbea1956ef0481f87f382b1d5520107,120,CELSIUS,O=C([O-])C.[K+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CCCC#N,98.039215,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,9.44,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-6e8f726e96674b24be18a0120ac6e487,120,CELSIUS,O=C([O-])C.[K+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CCCCOC(C)=O,98.039215,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,1.91,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-18c46d287e9d427093fcc3d621d97d9c,120,CELSIUS,O=C([O-])C.[K+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CC1=CC=C(C)C=C1,98.039215,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,6.65,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-87ac6fe5187c4572ba052a70ed8b506c,120,CELSIUS,O=C([O-])C.[K+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CC(N(C)C)=O,98.039215,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,18.53,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-050a6e14ccf84a4183c0f9d90ed7cc24,120,CELSIUS,O=C([O-])C.[K+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CCCC#N,98.039215,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,4.07,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-ebe98f959363485a8b542cec09926ff3,120,CELSIUS,O=C([O-])C.[K+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CCCCOC(C)=O,98.039215,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,2.69,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-61dd27b5fa274beca46afe03656c5c91,120,CELSIUS,O=C([O-])C.[K+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CC1=CC=C(C)C=C1,98.039215,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,6.13,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-028747c6a571457789fad4b0d96cec7b,120,CELSIUS,O=C([O-])C(C)(C)C.[Cs+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CC(N(C)C)=O,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,37.54,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-60c3f1eaa36d4e2a835dd8939edfccac,120,CELSIUS,O=C([O-])C(C)(C)C.[Cs+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CCCC#N,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,5.09,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-bc44732066134e3c911225c7d4ddf320,120,CELSIUS,O=C([O-])C(C)(C)C.[Cs+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CCCCOC(C)=O,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,2.39,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-1fe18c2a394745d7af6ac169cc215128,120,CELSIUS,O=C([O-])C(C)(C)C.[Cs+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CC1=CC=C(C)C=C1,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,0,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-1cf3fec9401148e88c0702dab07f5e1c,120,CELSIUS,O=C([O-])C(C)(C)C.[Cs+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CC(N(C)C)=O,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,4.59,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-206cb92245ac4b6f946769ece98169a9,120,CELSIUS,O=C([O-])C(C)(C)C.[Cs+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CCCC#N,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,1.2,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-f7307a9b03f4400f86b8dc70ef5fff53,120,CELSIUS,O=C([O-])C(C)(C)C.[Cs+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CCCCOC(C)=O,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,0,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-79f749cfb1e742ac876f5a1a7fa6ab5a,120,CELSIUS,O=C([O-])C(C)(C)C.[Cs+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CC1=CC=C(C)C=C1,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,1,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-c5d8183808f448f18c7d3b34d4e1cbd2,120,CELSIUS,O=C([O-])C(C)(C)C.[K+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CC(N(C)C)=O,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,57.51,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-02d75558e10a42619d4afe4f307892cc,120,CELSIUS,O=C([O-])C(C)(C)C.[K+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CCCC#N,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,7.49,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-b1de37cbb21b4f42b0751b6b36cfec89,120,CELSIUS,O=C([O-])C(C)(C)C.[K+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CCCCOC(C)=O,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,2.89,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-29c2adbcc3764f41b2e8bf6d60c4d6e4,120,CELSIUS,O=C([O-])C(C)(C)C.[K+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CC1=CC=C(C)C=C1,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,3.09,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-8874a7a11ec04f9bb9134307abf73802,120,CELSIUS,O=C([O-])C(C)(C)C.[K+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CC(N(C)C)=O,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,21.56,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-a10b23347be64f54a0bb45a2c3821526,120,CELSIUS,O=C([O-])C(C)(C)C.[K+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CCCC#N,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,3.49,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-d6bc2c4b28db428f8755c9196c7fdc4e,120,CELSIUS,O=C([O-])C(C)(C)C.[K+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CCCCOC(C)=O,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,0.8,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-2706983708644afab9ec20b1e22ebbd6,120,CELSIUS,O=C([O-])C(C)(C)C.[K+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CC1=CC=C(C)C=C1,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,0.5,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-5c6fff186d8b4aa88903850a157279fa,120,CELSIUS,O=C([O-])C.[Cs+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CC(N(C)C)=O,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,59.71,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-03687202f39c4812aead1b918fd3a4c1,120,CELSIUS,O=C([O-])C.[Cs+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CCCC#N,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,10.48,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-fa7ab6a91ef74655a985d34442f6a5bd,120,CELSIUS,O=C([O-])C.[Cs+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CCCCOC(C)=O,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,2.49,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-39b9c9d088f9475492c496a09e6c2136,120,CELSIUS,O=C([O-])C.[Cs+],0.045,MILLIMOLE,P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,0.75,MICROMOLE,CC1=CC=C(C)C=C1,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,6.39,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-67d4b9b882054439a11d58b7e138dfd4,120,CELSIUS,O=C([O-])C.[Cs+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CC(N(C)C)=O,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,12.28,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-5655bd81bd194039b00cddf2d89c929a,120,CELSIUS,O=C([O-])C.[Cs+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CCCC#N,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,2.49,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
ord-14296f9f61c6453f8fb231b35dba53aa,120,CELSIUS,O=C([O-])C.[Cs+],0.045,MILLIMOLE,C1(P(C2CCCCC2)C3CCCCC3)=CC=CC=C1C4=CC=CC=C4,0.75,MICROMOLE,CCCCOC(C)=O,150,MICROLITER,C=C[CH2-].C=C[CH2-].Cl[Pd+].Cl[Pd+],0.3375,MICROMOLE,Cn1cnc(C#N)c1,0.03,MILLIMOLE,Fc1ccccc1Br,0.015,MILLIMOLE,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.015,MILLIMOLE,N#CC1=C(C2=CC=CC=C2F)N(C)C=N1,0.2,CC(C1=CC=C(C2=CC=C(C(C)(C)C)C=C2)C=C1)(C)C
